"cases","event","completeTime"
"Offer_2072665532","O_Create Offer","2016/02/08 19:15:39.897"
"Offer_2072665532","O_Created","2016/02/08 19:15:41.207"
"Offer_2072665532","O_Sent (mail and online)","2016/02/08 19:15:52.185"
"Offer_1318700444","O_Create Offer","2016/02/08 19:20:56.119"
"Offer_1318700444","O_Created","2016/02/08 19:20:57.308"
"Offer_1318700444","O_Sent (mail and online)","2016/02/08 19:21:10.253"
"Offer_1318700444","O_Returned","2016/02/15 12:59:00.245"
"Offer_1318700444","O_Accepted","2016/02/22 08:31:47.466"
"Offer_1829140786","O_Create Offer","2016/02/08 19:40:09.178"
"Offer_1829140786","O_Created","2016/02/08 19:40:10.601"
"Offer_1829140786","O_Sent (mail and online)","2016/02/08 19:47:16.779"
"Offer_1829140786","O_Cancelled","2016/02/08 19:47:26.432"
"Offer_1479428953","O_Create Offer","2016/02/08 19:41:05.601"
"Offer_1479428953","O_Created","2016/02/08 19:41:06.844"
"Offer_1479428953","O_Sent (mail and online)","2016/02/08 19:47:16.777"
"Offer_1479428953","O_Returned","2016/02/24 09:37:12.937"
"Offer_1479428953","O_Accepted","2016/02/29 10:38:37.046"
"Offer_2036174135","O_Create Offer","2016/02/08 19:41:40.750"
"Offer_2036174135","O_Created","2016/02/08 19:41:42.089"
"Offer_2036174135","O_Sent (mail and online)","2016/02/08 19:47:16.775"
"Offer_2036174135","O_Cancelled","2016/02/29 10:38:37.073"
"Offer_1909195921","O_Create Offer","2016/02/08 19:58:15.940"
"Offer_1909195921","O_Created","2016/02/08 19:58:17.351"
"Offer_1909195921","O_Sent (mail and online)","2016/02/08 20:02:12.214"
"Offer_1909195921","O_Returned","2016/02/12 08:52:19.180"
"Offer_1909195921","O_Accepted","2016/02/17 14:14:33.107"
"Offer_969529539","O_Create Offer","2016/02/08 20:06:59.426"
"Offer_969529539","O_Created","2016/02/08 20:07:00.669"
"Offer_969529539","O_Sent (mail and online)","2016/02/08 20:07:10.446"
"Offer_969529539","O_Returned","2016/02/15 09:25:35.358"
"Offer_969529539","O_Accepted","2016/02/15 14:46:35.462"
"Offer_754685371","O_Create Offer","2016/02/08 20:14:43.149"
"Offer_754685371","O_Created","2016/02/08 20:14:44.368"
"Offer_754685371","O_Sent (mail and online)","2016/02/08 20:14:54.785"
"Offer_353556928","O_Create Offer","2016/02/08 20:15:48.924"
"Offer_353556928","O_Created","2016/02/08 20:15:50.162"
"Offer_353556928","O_Cancelled","2016/02/08 20:19:17.529"
"Offer_1184251906","O_Create Offer","2016/02/08 20:17:27.243"
"Offer_1184251906","O_Created","2016/02/08 20:17:28.473"
"Offer_1184251906","O_Sent (mail and online)","2016/02/08 20:17:53.936"
"Offer_1618641401","O_Create Offer","2016/02/08 20:22:52.679"
"Offer_1618641401","O_Created","2016/02/08 20:22:54.176"
"Offer_1618641401","O_Sent (mail and online)","2016/02/08 20:23:04.943"
"Offer_1618641401","O_Returned","2016/02/25 10:23:43.969"
"Offer_1806266994","O_Create Offer","2016/02/08 20:29:24.317"
"Offer_1806266994","O_Created","2016/02/08 20:29:25.670"
"Offer_1806266994","O_Sent (mail and online)","2016/02/08 20:29:37.025"
"Offer_1806266994","O_Cancelled","2016/02/12 16:14:30.234"
"Offer_2115733455","O_Create Offer","2016/02/08 20:32:48.790"
"Offer_2115733455","O_Created","2016/02/08 20:32:50.083"
"Offer_2115733455","O_Sent (mail and online)","2016/02/08 20:33:50.869"
"Offer_2115733455","O_Returned","2016/02/12 10:49:56.137"
"Offer_2115733455","O_Accepted","2016/02/17 11:10:03.355"
"Offer_1854858877","O_Create Offer","2016/02/08 20:59:43.531"
"Offer_1854858877","O_Created","2016/02/08 20:59:44.736"
"Offer_1854858877","O_Sent (mail and online)","2016/02/08 20:59:55.397"
"Offer_1854858877","O_Returned","2016/02/17 10:31:50.881"
"Offer_1854858877","O_Accepted","2016/02/18 12:58:26.786"
"Offer_907052161","O_Create Offer","2016/02/08 21:01:47.444"
"Offer_907052161","O_Created","2016/02/08 21:01:48.721"
"Offer_907052161","O_Sent (mail and online)","2016/02/08 21:01:59.183"
"Offer_907052161","O_Returned","2016/02/24 09:56:18.085"
"Offer_1728805272","O_Create Offer","2016/02/09 09:15:13.414"
"Offer_1728805272","O_Created","2016/02/09 09:15:15.708"
"Offer_1728805272","O_Sent (mail and online)","2016/02/09 09:15:40.218"
"Offer_1728805272","O_Returned","2016/02/16 09:17:24.139"
"Offer_1728805272","O_Accepted","2016/02/22 09:03:17.335"
"Offer_275478630","O_Create Offer","2016/02/09 09:15:40.541"
"Offer_275478630","O_Created","2016/02/09 09:15:41.789"
"Offer_275478630","O_Sent (mail and online)","2016/02/09 09:16:01.859"
"Offer_275478630","O_Returned","2016/02/16 10:25:28.100"
"Offer_275478630","O_Accepted","2016/02/22 08:23:55.528"
"Offer_1096902579","O_Create Offer","2016/02/09 09:17:28.460"
"Offer_1096902579","O_Created","2016/02/09 09:17:29.853"
"Offer_1096902579","O_Cancelled","2016/02/09 09:17:47.113"
"Offer_371110383","O_Create Offer","2016/02/09 09:18:16.266"
"Offer_371110383","O_Created","2016/02/09 09:18:17.868"
"Offer_371110383","O_Sent (mail and online)","2016/02/09 09:19:21.284"
"Offer_371110383","O_Returned","2016/02/15 09:31:52.844"
"Offer_371110383","O_Cancelled","2016/02/15 10:12:15.527"
"Offer_720839661","O_Create Offer","2016/02/09 09:18:42.909"
"Offer_720839661","O_Created","2016/02/09 09:18:44.550"
"Offer_720839661","O_Sent (mail and online)","2016/02/09 09:19:21.282"
"Offer_720839661","O_Cancelled","2016/02/15 10:12:15.470"
"Offer_816608609","O_Create Offer","2016/02/09 09:20:46.176"
"Offer_816608609","O_Created","2016/02/09 09:20:47.408"
"Offer_816608609","O_Sent (mail and online)","2016/02/09 09:22:22.922"
"Offer_816608609","O_Returned","2016/02/17 08:31:24.052"
"Offer_816608609","O_Refused","2016/02/17 09:49:41.553"
"Offer_1166075894","O_Create Offer","2016/02/09 09:23:47.722"
"Offer_1166075894","O_Created","2016/02/09 09:23:49.069"
"Offer_1166075894","O_Sent (mail and online)","2016/02/09 09:24:10.545"
"Offer_1166075894","O_Returned","2016/02/12 09:14:34.712"
"Offer_1166075894","O_Accepted","2016/02/17 17:00:34.183"
"Offer_725379143","O_Create Offer","2016/02/09 09:37:15.717"
"Offer_725379143","O_Created","2016/02/09 09:37:18.335"
"Offer_725379143","O_Sent (mail and online)","2016/02/09 09:37:38.523"
"Offer_38852675","O_Create Offer","2016/02/09 09:38:26.539"
"Offer_38852675","O_Created","2016/02/09 09:38:28.086"
"Offer_38852675","O_Sent (mail and online)","2016/02/09 09:44:05.442"
"Offer_38852675","O_Returned","2016/02/17 11:30:06.254"
"Offer_38852675","O_Accepted","2016/02/22 10:27:05.833"
"Offer_1222593014","O_Create Offer","2016/02/09 09:39:45.620"
"Offer_1222593014","O_Created","2016/02/09 09:39:47.272"
"Offer_1222593014","O_Sent (mail and online)","2016/02/09 09:41:54.096"
"Offer_1222593014","O_Returned","2016/02/15 09:36:27.111"
"Offer_1222593014","O_Cancelled","2016/02/26 13:22:19.211"
"Offer_399191514","O_Create Offer","2016/02/09 09:40:06.860"
"Offer_399191514","O_Created","2016/02/09 09:40:08.867"
"Offer_399191514","O_Sent (mail and online)","2016/02/09 09:42:21.245"
"Offer_399191514","O_Returned","2016/02/12 08:47:48.255"
"Offer_399191514","O_Accepted","2016/02/19 14:32:15.803"
"Offer_1534462766","O_Create Offer","2016/02/09 09:43:48.206"
"Offer_1534462766","O_Created","2016/02/09 09:43:49.753"
"Offer_1534462766","O_Sent (mail and online)","2016/02/09 09:45:17.714"
"Offer_1534462766","O_Returned","2016/02/17 11:10:42.877"
"Offer_1534462766","O_Accepted","2016/02/22 10:01:04.053"
"Offer_1724108765","O_Create Offer","2016/02/09 09:58:09.983"
"Offer_1724108765","O_Created","2016/02/09 09:58:11.389"
"Offer_1724108765","O_Sent (mail and online)","2016/02/09 09:59:08.823"
"Offer_1724108765","O_Returned","2016/02/12 11:49:47.685"
"Offer_1724108765","O_Refused","2016/02/17 11:56:49.773"
"Offer_749155984","O_Create Offer","2016/02/09 10:00:24.151"
"Offer_749155984","O_Created","2016/02/09 10:00:25.611"
"Offer_749155984","O_Sent (mail and online)","2016/02/09 10:01:19.689"
"Offer_1073566985","O_Create Offer","2016/02/09 10:01:02.069"
"Offer_1073566985","O_Created","2016/02/09 10:01:03.403"
"Offer_1073566985","O_Sent (mail and online)","2016/02/09 10:01:19.664"
"Offer_1995706862","O_Create Offer","2016/02/09 10:06:15.257"
"Offer_1995706862","O_Created","2016/02/09 10:06:16.630"
"Offer_1995706862","O_Sent (mail and online)","2016/02/09 10:11:14.225"
"Offer_458396600","O_Create Offer","2016/02/09 10:09:59.490"
"Offer_458396600","O_Created","2016/02/09 10:10:00.789"
"Offer_458396600","O_Sent (mail and online)","2016/02/09 10:10:16.165"
"Offer_458396600","O_Returned","2016/02/18 13:15:20.444"
"Offer_458396600","O_Accepted","2016/02/24 16:00:28.006"
"Offer_1296517519","O_Create Offer","2016/02/09 10:10:32.716"
"Offer_1296517519","O_Created","2016/02/09 10:10:33.902"
"Offer_1296517519","O_Sent (mail and online)","2016/02/09 10:12:05.165"
"Offer_1296517519","O_Returned","2016/02/16 09:09:32.236"
"Offer_1296517519","O_Accepted","2016/02/22 07:38:19.063"
"Offer_1646167097","O_Create Offer","2016/02/09 10:22:28.857"
"Offer_1646167097","O_Created","2016/02/09 10:22:30.040"
"Offer_1646167097","O_Sent (mail and online)","2016/02/09 10:24:05.287"
"Offer_1646167097","O_Returned","2016/02/17 11:56:24.943"
"Offer_1646167097","O_Refused","2016/02/19 14:26:19.144"
"Offer_233207792","O_Create Offer","2016/02/09 10:23:01.834"
"Offer_233207792","O_Created","2016/02/09 10:23:03.435"
"Offer_233207792","O_Sent (mail and online)","2016/02/09 10:23:18.834"
"Offer_233207792","O_Returned","2016/02/15 09:13:20.969"
"Offer_233207792","O_Accepted","2016/02/22 07:37:34.236"
"Offer_43776594","O_Create Offer","2016/02/09 10:45:52.497"
"Offer_43776594","O_Created","2016/02/09 10:45:53.969"
"Offer_43776594","O_Sent (mail and online)","2016/02/09 10:46:09.677"
"Offer_43776594","O_Returned","2016/02/17 11:22:30.576"
"Offer_43776594","O_Accepted","2016/02/22 08:40:01.781"
"Offer_612310615","O_Create Offer","2016/02/09 10:47:00.629"
"Offer_612310615","O_Created","2016/02/09 10:47:03.115"
"Offer_612310615","O_Sent (mail and online)","2016/02/09 10:50:01.982"
"Offer_423014317","O_Create Offer","2016/02/09 10:49:11.686"
"Offer_423014317","O_Created","2016/02/09 10:49:12.835"
"Offer_423014317","O_Sent (mail and online)","2016/02/09 10:57:36.945"
"Offer_423014317","O_Returned","2016/02/18 09:29:59.039"
"Offer_423014317","O_Accepted","2016/02/22 07:35:08.288"
"Offer_1631327084","O_Create Offer","2016/02/09 10:49:29.865"
"Offer_1631327084","O_Created","2016/02/09 10:49:31.102"
"Offer_1631327084","O_Sent (mail and online)","2016/02/09 10:50:18.274"
"Offer_1631327084","O_Returned","2016/02/17 09:05:39.473"
"Offer_1306871483","O_Create Offer","2016/02/09 10:54:08.523"
"Offer_1306871483","O_Created","2016/02/09 10:54:09.771"
"Offer_1306871483","O_Sent (mail and online)","2016/02/09 10:56:49.161"
"Offer_2145452221","O_Create Offer","2016/02/09 11:04:55.035"
"Offer_2145452221","O_Created","2016/02/09 11:04:56.422"
"Offer_2145452221","O_Sent (mail and online)","2016/02/09 11:05:17.589"
"Offer_2145452221","O_Returned","2016/02/15 09:49:33.952"
"Offer_2145452221","O_Accepted","2016/02/22 08:51:11.220"
"Offer_1686558712","O_Create Offer","2016/02/09 11:06:11.632"
"Offer_1686558712","O_Created","2016/02/09 11:06:13.103"
"Offer_1686558712","O_Sent (online only)","2016/02/09 11:10:09.157"
"Offer_1686558712","O_Returned","2016/02/10 13:04:54.130"
"Offer_1686558712","O_Accepted","2016/02/22 08:03:47.446"
"Offer_2125985186","O_Create Offer","2016/02/09 11:20:57.721"
"Offer_2125985186","O_Created","2016/02/09 11:20:59.351"
"Offer_2125985186","O_Sent (mail and online)","2016/02/09 11:21:47.314"
"Offer_1954333081","O_Create Offer","2016/02/09 11:22:20.417"
"Offer_1954333081","O_Created","2016/02/09 11:22:21.733"
"Offer_1954333081","O_Sent (mail and online)","2016/02/09 11:22:34.308"
"Offer_1831013985","O_Create Offer","2016/02/09 11:23:50.389"
"Offer_1831013985","O_Created","2016/02/09 11:23:51.679"
"Offer_1831013985","O_Sent (mail and online)","2016/02/09 11:29:35.931"
"Offer_1831013985","O_Returned","2016/02/11 18:10:35.578"
"Offer_1831013985","O_Cancelled","2016/02/19 15:28:51.204"
"Offer_1641717251","O_Create Offer","2016/02/09 11:24:02.379"
"Offer_1641717251","O_Created","2016/02/09 11:24:03.587"
"Offer_1641717251","O_Sent (mail and online)","2016/02/09 11:25:41.306"
"Offer_1641717251","O_Returned","2016/02/15 11:14:41.971"
"Offer_1641717251","O_Accepted","2016/02/16 15:09:06.902"
"Offer_695431836","O_Create Offer","2016/02/09 11:36:51.391"
"Offer_695431836","O_Created","2016/02/09 11:36:52.611"
"Offer_695431836","O_Sent (mail and online)","2016/02/09 11:38:41.139"
"Offer_1449641014","O_Create Offer","2016/02/09 11:37:12.770"
"Offer_1449641014","O_Created","2016/02/09 11:37:14.178"
"Offer_1449641014","O_Sent (mail and online)","2016/02/09 11:37:42.434"
"Offer_1449641014","O_Returned","2016/02/15 14:46:25.090"
"Offer_1449641014","O_Accepted","2016/02/18 18:12:27.492"
"Offer_3935539","O_Create Offer","2016/02/09 11:37:58.471"
"Offer_3935539","O_Created","2016/02/09 11:37:59.613"
"Offer_3935539","O_Sent (mail and online)","2016/02/09 11:38:41.138"
"Offer_748310710","O_Create Offer","2016/02/09 11:40:00.934"
"Offer_748310710","O_Created","2016/02/09 11:40:02.206"
"Offer_748310710","O_Sent (mail and online)","2016/02/09 11:40:16.296"
"Offer_748310710","O_Returned","2016/02/24 11:34:53.030"
"Offer_748310710","O_Accepted","2016/02/24 14:46:25.573"
"Offer_696354482","O_Create Offer","2016/02/09 11:41:19.798"
"Offer_696354482","O_Created","2016/02/09 11:41:21.009"
"Offer_696354482","O_Sent (mail and online)","2016/02/09 11:41:46.362"
"Offer_696354482","O_Returned","2016/02/12 10:02:37.024"
"Offer_696354482","O_Accepted","2016/02/22 09:10:51.789"
"Offer_911103506","O_Create Offer","2016/02/09 11:46:04.158"
"Offer_911103506","O_Created","2016/02/09 11:46:05.281"
"Offer_911103506","O_Sent (mail and online)","2016/02/09 11:46:21.071"
"Offer_3384840","O_Create Offer","2016/02/09 11:48:33.087"
"Offer_3384840","O_Created","2016/02/09 11:48:34.462"
"Offer_3384840","O_Sent (mail and online)","2016/02/09 11:51:17.081"
"Offer_211524087","O_Create Offer","2016/02/09 11:49:00.200"
"Offer_211524087","O_Created","2016/02/09 11:49:01.491"
"Offer_211524087","O_Sent (mail and online)","2016/02/09 11:51:17.077"
"Offer_870714855","O_Create Offer","2016/02/09 11:56:26.263"
"Offer_870714855","O_Created","2016/02/09 11:56:27.616"
"Offer_870714855","O_Sent (mail and online)","2016/02/09 11:57:40.961"
"Offer_870714855","O_Cancelled","2016/02/09 12:03:40.077"
"Offer_521156729","O_Create Offer","2016/02/09 11:58:10.023"
"Offer_521156729","O_Created","2016/02/09 11:58:11.383"
"Offer_521156729","O_Sent (mail and online)","2016/02/09 11:59:56.603"
"Offer_521156729","O_Returned","2016/02/26 10:44:39.042"
"Offer_1165772079","O_Create Offer","2016/02/09 12:00:30.758"
"Offer_1165772079","O_Created","2016/02/09 12:00:32.123"
"Offer_1165772079","O_Sent (mail and online)","2016/02/09 12:00:56.602"
"Offer_950980885","O_Create Offer","2016/02/09 12:02:18.386"
"Offer_950980885","O_Created","2016/02/09 12:02:19.502"
"Offer_950980885","O_Sent (mail and online)","2016/02/09 12:02:45.493"
"Offer_950980885","O_Returned","2016/02/16 10:45:50.973"
"Offer_950980885","O_Accepted","2016/02/18 14:01:50.494"
"Offer_1630936404","O_Create Offer","2016/02/09 12:03:55.399"
"Offer_1630936404","O_Created","2016/02/09 12:03:56.772"
"Offer_1630936404","O_Sent (mail and online)","2016/02/09 12:04:19.847"
"Offer_1630936404","O_Returned","2016/02/12 09:27:48.886"
"Offer_1989363963","O_Create Offer","2016/02/09 12:05:56.586"
"Offer_1989363963","O_Created","2016/02/09 12:05:57.745"
"Offer_1989363963","O_Sent (mail and online)","2016/02/09 12:06:45.213"
"Offer_11714527","O_Create Offer","2016/02/09 12:14:42.172"
"Offer_11714527","O_Created","2016/02/09 12:14:43.429"
"Offer_11714527","O_Sent (mail and online)","2016/02/09 12:17:54.592"
"Offer_211422240","O_Create Offer","2016/02/09 12:15:01.651"
"Offer_211422240","O_Created","2016/02/09 12:15:03.160"
"Offer_211422240","O_Sent (mail and online)","2016/02/09 12:17:54.588"
"Offer_879771456","O_Create Offer","2016/02/09 12:19:56.865"
"Offer_879771456","O_Created","2016/02/09 12:19:58.179"
"Offer_879771456","O_Sent (mail and online)","2016/02/09 12:20:17.445"
"Offer_879771456","O_Returned","2016/02/15 11:05:42.660"
"Offer_879771456","O_Accepted","2016/02/15 14:49:00.708"
"Offer_557397705","O_Create Offer","2016/02/09 12:21:28.161"
"Offer_557397705","O_Created","2016/02/09 12:21:29.340"
"Offer_557397705","O_Sent (mail and online)","2016/02/09 12:21:41.240"
"Offer_557397705","O_Returned","2016/02/16 11:42:10.815"
"Offer_557397705","O_Accepted","2016/02/23 10:08:25.792"
"Offer_231129156","O_Create Offer","2016/02/09 12:24:41.858"
"Offer_231129156","O_Created","2016/02/09 12:24:43.112"
"Offer_231129156","O_Sent (mail and online)","2016/02/09 12:31:47.623"
"Offer_231129156","O_Returned","2016/02/16 11:56:25.430"
"Offer_231129156","O_Accepted","2016/02/22 08:25:03.763"
"Offer_951313066","O_Create Offer","2016/02/09 12:26:07.467"
"Offer_951313066","O_Created","2016/02/09 12:26:08.656"
"Offer_951313066","O_Sent (mail and online)","2016/02/09 12:26:44.022"
"Offer_338096142","O_Create Offer","2016/02/09 12:36:02.157"
"Offer_338096142","O_Created","2016/02/09 12:36:03.790"
"Offer_338096142","O_Sent (mail and online)","2016/02/09 12:36:14.114"
"Offer_519048723","O_Create Offer","2016/02/09 12:44:37.372"
"Offer_519048723","O_Created","2016/02/09 12:44:38.657"
"Offer_519048723","O_Sent (mail and online)","2016/02/09 12:44:50.956"
"Offer_519048723","O_Returned","2016/02/23 08:20:23.521"
"Offer_519048723","O_Cancelled","2016/02/24 20:12:06.759"
"Offer_767797717","O_Create Offer","2016/02/09 12:50:51.146"
"Offer_767797717","O_Created","2016/02/09 12:50:52.374"
"Offer_767797717","O_Sent (mail and online)","2016/02/09 12:51:04.487"
"Offer_767797717","O_Cancelled","2016/02/15 09:59:54.353"
"Offer_948865951","O_Create Offer","2016/02/09 12:54:52.938"
"Offer_948865951","O_Created","2016/02/09 12:54:54.120"
"Offer_948865951","O_Sent (mail and online)","2016/02/09 12:55:52.500"
"Offer_948865951","O_Returned","2016/02/19 11:52:26.893"
"Offer_948865951","O_Refused","2016/02/24 07:54:26.245"
"Offer_2118743407","O_Create Offer","2016/02/09 12:58:49.749"
"Offer_2118743407","O_Created","2016/02/09 12:58:51.113"
"Offer_2118743407","O_Sent (mail and online)","2016/02/09 12:59:00.981"
"Offer_2118743407","O_Returned","2016/02/12 10:56:40.311"
"Offer_2118743407","O_Cancelled","2016/02/17 12:10:27.112"
"Offer_1412214392","O_Create Offer","2016/02/09 13:08:45.164"
"Offer_1412214392","O_Created","2016/02/09 13:08:46.572"
"Offer_1412214392","O_Sent (mail and online)","2016/02/09 13:08:57.291"
"Offer_1412214392","O_Returned","2016/02/12 13:20:19.438"
"Offer_1412214392","O_Accepted","2016/02/26 15:53:27.988"
"Offer_1284897619","O_Create Offer","2016/02/09 13:09:40.912"
"Offer_1284897619","O_Created","2016/02/09 13:09:42.298"
"Offer_1284897619","O_Sent (mail and online)","2016/02/09 13:10:05.625"
"Offer_1843219965","O_Create Offer","2016/02/09 13:23:53.564"
"Offer_1843219965","O_Created","2016/02/09 13:23:54.789"
"Offer_1843219965","O_Sent (mail and online)","2016/02/09 13:24:09.771"
"Offer_1843219965","O_Returned","2016/02/15 12:21:18.556"
"Offer_1843219965","O_Accepted","2016/02/15 17:21:06.258"
"Offer_869697289","O_Create Offer","2016/02/09 13:25:11.283"
"Offer_869697289","O_Created","2016/02/09 13:25:12.706"
"Offer_869697289","O_Sent (mail and online)","2016/02/09 13:27:20.857"
"Offer_869697289","O_Returned","2016/02/12 09:44:31.656"
"Offer_869697289","O_Accepted","2016/02/12 16:06:49.623"
"Offer_553545553","O_Create Offer","2016/02/09 13:32:54.453"
"Offer_553545553","O_Created","2016/02/09 13:32:55.674"
"Offer_553545553","O_Sent (mail and online)","2016/02/09 13:33:11.421"
"Offer_773309295","O_Create Offer","2016/02/09 13:36:03.576"
"Offer_773309295","O_Created","2016/02/09 13:36:05.071"
"Offer_773309295","O_Sent (mail and online)","2016/02/09 13:36:19.796"
"Offer_773309295","O_Returned","2016/02/24 11:16:52.728"
"Offer_954385581","O_Create Offer","2016/02/09 13:38:51.246"
"Offer_954385581","O_Created","2016/02/09 13:38:52.551"
"Offer_954385581","O_Sent (mail and online)","2016/02/09 13:40:38.290"
"Offer_954385581","O_Returned","2016/02/15 10:06:34.752"
"Offer_954385581","O_Accepted","2016/02/15 16:46:08.693"
"Offer_2115340112","O_Create Offer","2016/02/09 13:39:15.983"
"Offer_2115340112","O_Created","2016/02/09 13:39:17.568"
"Offer_2115340112","O_Sent (mail and online)","2016/02/09 13:39:36.864"
"Offer_2115340112","O_Returned","2016/02/16 12:03:39.909"
"Offer_2115340112","O_Refused","2016/02/18 14:16:02.866"
"Offer_338578289","O_Create Offer","2016/02/09 13:48:16.827"
"Offer_338578289","O_Created","2016/02/09 13:48:18.004"
"Offer_338578289","O_Sent (mail and online)","2016/02/09 13:48:31.142"
"Offer_1531188541","O_Create Offer","2016/02/09 13:53:06.259"
"Offer_1531188541","O_Created","2016/02/09 13:53:07.489"
"Offer_1531188541","O_Sent (mail and online)","2016/02/09 13:53:32.841"
"Offer_1531188541","O_Returned","2016/02/22 10:01:15.945"
"Offer_1531188541","O_Accepted","2016/02/25 10:40:19.925"
"Offer_1847124894","O_Create Offer","2016/02/09 13:58:31.431"
"Offer_1847124894","O_Created","2016/02/09 13:58:32.759"
"Offer_1847124894","O_Sent (mail and online)","2016/02/09 14:00:15.176"
"Offer_1847124894","O_Returned","2016/02/15 09:59:20.099"
"Offer_1847124894","O_Accepted","2016/02/22 07:43:10.822"
"Offer_2117166516","O_Create Offer","2016/02/09 14:07:29.479"
"Offer_2117166516","O_Created","2016/02/09 14:07:30.781"
"Offer_2117166516","O_Cancelled","2016/02/25 12:09:55.698"
"Offer_1956045088","O_Create Offer","2016/02/09 14:10:25.694"
"Offer_1956045088","O_Created","2016/02/09 14:10:26.848"
"Offer_1956045088","O_Sent (mail and online)","2016/02/09 14:10:37.969"
"Offer_1956045088","O_Returned","2016/02/23 10:36:30.403"
"Offer_1956045088","O_Accepted","2016/02/25 12:09:55.667"
"Offer_1521463414","O_Create Offer","2016/02/09 14:11:05.356"
"Offer_1521463414","O_Created","2016/02/09 14:11:06.492"
"Offer_1521463414","O_Sent (mail and online)","2016/02/09 14:16:25.525"
"Offer_1521463414","O_Returned","2016/02/15 13:40:55.379"
"Offer_1521463414","O_Accepted","2016/02/22 08:10:31.135"
"Offer_1306564586","O_Create Offer","2016/02/09 14:12:21.829"
"Offer_1306564586","O_Created","2016/02/09 14:12:23.315"
"Offer_1306564586","O_Sent (mail and online)","2016/02/09 14:12:34.459"
"Offer_1636116626","O_Create Offer","2016/02/09 14:13:02.166"
"Offer_1636116626","O_Created","2016/02/09 14:13:03.393"
"Offer_1636116626","O_Sent (mail and online)","2016/02/09 14:13:18.045"
"Offer_1446191476","O_Create Offer","2016/02/09 14:19:01.019"
"Offer_1446191476","O_Created","2016/02/09 14:19:02.335"
"Offer_1446191476","O_Sent (online only)","2016/02/09 14:19:15.690"
"Offer_1446191476","O_Cancelled","2016/02/12 15:17:11.553"
"Offer_7188240","O_Create Offer","2016/02/09 14:20:01.147"
"Offer_7188240","O_Created","2016/02/09 14:20:02.744"
"Offer_7188240","O_Sent (mail and online)","2016/02/09 14:20:15.832"
"Offer_1825552482","O_Create Offer","2016/02/09 14:29:04.497"
"Offer_1825552482","O_Created","2016/02/09 14:29:05.771"
"Offer_1825552482","O_Sent (mail and online)","2016/02/09 14:30:01.536"
"Offer_1825552482","O_Returned","2016/02/16 09:51:56.485"
"Offer_1825552482","O_Accepted","2016/02/22 07:40:58.652"
"Offer_2146702784","O_Create Offer","2016/02/09 14:32:43.383"
"Offer_2146702784","O_Created","2016/02/09 14:32:44.649"
"Offer_2146702784","O_Sent (mail and online)","2016/02/09 14:32:59.673"
"Offer_1823890948","O_Create Offer","2016/02/09 14:34:55.375"
"Offer_1823890948","O_Created","2016/02/09 14:34:56.641"
"Offer_1823890948","O_Sent (mail and online)","2016/02/09 14:35:56.300"
"Offer_1823890948","O_Cancelled","2016/02/25 14:42:18.213"
"Offer_285907985","O_Create Offer","2016/02/09 14:35:49.779"
"Offer_285907985","O_Created","2016/02/09 14:35:50.910"
"Offer_285907985","O_Sent (mail and online)","2016/02/09 14:36:03.778"
"Offer_96784676","O_Create Offer","2016/02/09 14:39:49.084"
"Offer_96784676","O_Created","2016/02/09 14:39:50.388"
"Offer_96784676","O_Sent (mail and online)","2016/02/09 14:41:58.670"
"Offer_96784676","O_Returned","2016/02/15 14:34:42.109"
"Offer_96784676","O_Accepted","2016/02/23 10:09:36.395"
"Offer_680767997","O_Create Offer","2016/02/09 14:40:16.048"
"Offer_680767997","O_Created","2016/02/09 14:40:17.726"
"Offer_680767997","O_Sent (mail and online)","2016/02/09 14:41:58.665"
"Offer_680767997","O_Cancelled","2016/02/23 10:09:36.421"
"Offer_1065324841","O_Create Offer","2016/02/09 14:41:28.700"
"Offer_1065324841","O_Created","2016/02/09 14:41:29.939"
"Offer_1065324841","O_Sent (mail and online)","2016/02/09 14:42:00.734"
"Offer_1065324841","O_Returned","2016/02/18 13:27:58.051"
"Offer_1065324841","O_Accepted","2016/02/23 13:57:14.373"
"Offer_19104647","O_Create Offer","2016/02/09 14:43:12.498"
"Offer_19104647","O_Created","2016/02/09 14:43:13.784"
"Offer_19104647","O_Cancelled","2016/02/09 14:46:16.882"
"Offer_911828450","O_Create Offer","2016/02/09 14:43:30.677"
"Offer_911828450","O_Created","2016/02/09 14:43:31.902"
"Offer_911828450","O_Cancelled","2016/02/09 14:46:16.870"
"Offer_715837360","O_Create Offer","2016/02/09 14:44:22.938"
"Offer_715837360","O_Created","2016/02/09 14:44:24.327"
"Offer_715837360","O_Sent (mail and online)","2016/02/09 14:45:11.737"
"Offer_1040083883","O_Create Offer","2016/02/09 14:44:45.682"
"Offer_1040083883","O_Created","2016/02/09 14:44:47.142"
"Offer_1040083883","O_Sent (mail and online)","2016/02/09 14:45:11.732"
"Offer_1040083883","O_Returned","2016/02/12 11:33:25.068"
"Offer_16475167","O_Create Offer","2016/02/09 14:51:12.456"
"Offer_16475167","O_Created","2016/02/09 14:51:13.738"
"Offer_16475167","O_Sent (mail and online)","2016/02/09 14:55:30.128"
"Offer_16475167","O_Returned","2016/02/22 10:57:40.456"
"Offer_16475167","O_Accepted","2016/02/29 09:02:20.050"
"Offer_341236489","O_Create Offer","2016/02/09 14:55:52.039"
"Offer_341236489","O_Created","2016/02/09 14:55:53.912"
